-1.0,1.1655173354219173e-18,0.0
0.0,0.020000000000000004,NaN
0.125,0.02000000000067687,0.020000000000000028
0.25,0.020000000001463823,0.020000000000000073
0.375,0.020000000002292115,0.019999999999999896
0.5,0.020000000003139017,0.0199999999999995
0.625,0.020000000003919077,0.019999999999999626
0.75,0.02000000000436944,0.01999999999999959
0.875,0.02000000000372938,0.019999999999999154
1.0,0.020000000000119797,0.019999999999999046
1.125,0.019999999997565028,0.019999999999998734
1.25,0.020000000103519693,0.019999999999997718
1.375,0.020000000693928068,0.019999999999994477
1.5,0.020000001694327238,0.019999999999987108
1.625,0.02000000197139816,0.019999999999976297
1.75,0.020000000184045633,0.019999999999962118
1.875,0.019999998945759143,0.019999999999942918
2.0,NaN,0.019999999999923582
