c_value,OOA,number_iterations
1.0e-7,0.0,1478.0,0.0,-2.2707756604971666e-9
2.3263050671536239e-7,0.0,1478.0,0.0,-2.2706856928045825e-9
5.411695265464637e-7,0.0,1478.0,0.0,-2.2704764585362164e-9
1.2589254117941661e-6,0.0,1478.0,0.0,-2.2699904223574645e-9
2.9286445646252375e-6,0.0,1478.0,0.0,-2.2688630771242405e-9
6.8129206905796085e-6,0.0,1478.0,0.0,-2.2662588454610243e-9
1.584893192461114e-5,0.0,1478.0,0.0,-2.2602986583645547e-9
3.6869450645195736e-5,0.0,1478.0,0.0,-2.2469508177366294e-9
8.576958985908945e-5,0.0,1474.0,0.0,-2.2185415567903093e-9
0.00019952623149688788,0.0,1462.0,0.0,-2.1649233063799483e-9
0.00046415888336127773,0.0,1425.0,0.0,-2.0889014349105735e-9
0.0010797751623277093,0.0,1411.0,0.0,-2.037742642864177e-9
0.0025118864315095794,0.0,1409.0,0.0,-2.0608318871393784e-9
0.005843414133735175,0.0,1414.0,0.0,-2.1155115723439644e-9
0.013593563908785255,0.0,1416.0,0.0,-2.1545827769489656e-9
0.03162277660168379,0.0,1416.0,0.0,-2.1762025608743248e-9
0.07356422544596414,0.0,1424.0,0.0,-2.187194163088234e-9
0.17113283041617805,0.0,1424.0,0.0,-2.192417865147251e-9
0.39810717055349726,0.0,1424.0,0.0,-2.194782264188389e-9
0.9261187281287935,0.0,1422.0,0.0,-2.19582349492934e-9
2.154434690031884,0.0,1422.0,0.0,-2.196276195414945e-9
5.011872336272722,0.0,1422.0,0.0,-2.1964715328677553e-9
11.659144011798316,0.0,1424.0,0.0,-2.1965608589837038e-9
27.12272579332028,0.0,1422.0,0.0,-2.1965961020595226e-9
63.09573444801933,0.0,1422.0,0.0,-2.196602563037109e-9
146.7799267622069,0.0,1422.0,0.0,-2.1966466388911865e-9
341.4548873833601,0.0,1422.0,0.0,-2.196652006125621e-9
794.3282347242813,0.0,1422.0,0.0,-2.196844095525563e-9
1847.8497974222907,0.0,1422.0,0.0,-2.196774706586524e-9
4298.662347082277,0.0,1422.0,0.0,-2.1982722309132896e-9
10000.0,0.0,1422.0,0.0,-2.1989813303591177e-9
